1 | 3111551111254 | 3411234454 | False | 2.8300041776674334e-06 | 3111111111234
2 | 311151113124 | 3411234454 | False | 1.892622435661906e-06 | 311111111121
3 | 211121111512 | 3411234454 | False | 5.281067387841176e-07 | 31111111111121
4 | 122511111225111112251111 | 3411234454 | False | 7.854739807796468e-14 | 31111111111111111111111111111
5 | 122511111225111112251111 | 3411234454 | False | 1.8870129525790091e-13 | 31111111111111111111111111111
6 | 123411234 | 3411234454 | False | 9.850710193859413e-05 | 1213411234
7 | 3121251 | 3411234454 | False | 0.00022249540779739618 | 3111251
8 | 211121111512 | 3411234454 | False | 5.215415512793697e-07 | 1211111111121
9 | 3111551111254 | 3411234454 | False | 1.733781232360343e-06 | 31111111111234
10 | 211121111512 | 3411234454 | False | 6.658455617980508e-07 | 3111111111121
11 | 211121111512 | 3411234454 | False | 4.4800140130973887e-07 | 1211111111121
12 | 31511234 | 3411234454 | False | 0.00038837353349663317 | 31111234
13 | 211121111512 | 3411234454 | False | 6.371642484737094e-07 | 3111111111121
14 | 431113121 | 3411234454 | False | 9.048062929650769e-05 | 31111121
15 | 431113121 | 3411234454 | False | 8.31337965792045e-05 | 31111121
16 | 311311112 | 3411234454 | False | 5.013189820601838e-06 | 31111111121
17 | 3121251 | 3411234454 | False | 0.00022560055367648602 | 3111251
18 | 311311112 | 3411234454 | False | 5.538633104151813e-06 | 31111111121
19 | 431113121 | 3411234454 | False | 8.232345135184005e-05 | 31111121
20 | 311151113124 | 3411234454 | False | 2.1862199446331942e-06 | 311111111121
21 | 2511115112134 | 3411234454 | False | 1.8961682712870243e-07 | 12111111111134
22 | 431113121 | 3411234454 | False | 9.255469922209159e-05 | 31111121
23 | 3511121 | 3411234454 | False | 7.443321374012157e-05 | 31111251
24 | 431113121 | 3411234454 | False | 8.841632370604202e-05 | 31111121
25 | 324111211234 | 3411234454 | False | 8.947269634518307e-06 | 311111111234
26 | 211121111512 | 3411234454 | False | 4.7404952852048154e-07 | 1211111111121
27 | 431113121 | 3411234454 | False | 8.751022687647492e-05 | 31111121
28 | 211121111512 | 3411234454 | False | 6.012012363498798e-07 | 3111111111121
29 | 311311112 | 3411234454 | False | 5.526766926777782e-06 | 31111111121
30 | 431113121 | 3411234454 | False | 7.921791257103905e-05 | 31111121
31 | 211121111512 | 3411234454 | False | 5.060520607003127e-07 | 3111111111121
32 | 431113121 | 3411234454 | False | 8.913740020943806e-05 | 31111121
33 | 311311112 | 3411234454 | False | 5.133701961312909e-06 | 31111111121
34 | 211121111512 | 3411234454 | False | 6.529742790917226e-07 | 3111111111121
35 | 211121111512 | 3411234454 | False | 5.539049539038388e-07 | 1211111111121
36 | 311311112 | 3411234454 | False | 1.2758518096234184e-05 | 3111111121
37 | 311311112 | 3411234454 | False | 3.4096785384463146e-05 | 311111121
38 | 211121111512 | 3411234454 | False | 5.639555524794559e-07 | 3111111111121
39 | 122511111225111112251111 | 3411234454 | False | 5.508196438026858e-13 | 31111111111111111111111111111
40 | 324111251 | 3411234454 | False | 4.7908521082717925e-05 | 311111251
41 | 211121111512 | 3411234454 | False | 4.89341402953869e-07 | 31111111111121
42 | 211121111512 | 3411234454 | False | 7.280649469976197e-07 | 3111111111121
43 | 3511121 | 3411234454 | False | 0.0003563022764865309 | 311121
44 | 431113121 | 3411234454 | False | 8.826125849736854e-05 | 31111121
45 | 3111551111254 | 3411234454 | False | 1.3779501841781894e-06 | 31111111111234
46 | 3511121 | 3411234454 | False | 0.00018568136147223413 | 3111121
47 | 311151113124 | 3411234454 | False | 1.7948602817341452e-06 | 311111111121
48 | 3511121 | 3411234454 | False | 0.00017594829841982573 | 3111121
49 | 211121111512 | 3411234454 | False | 6.899247182445833e-07 | 3111111111121
50 | 211121111512 | 3411234454 | False | 1.0923004083451815e-06 | 3111111111121
51 | 311151113124 | 3411234454 | False | 2.0092211343580857e-06 | 311111111121
